Temperatura,Personas,Electrodomesticos,Consumo_kWh
21.67274575077552,5.0,7.0,44.344084737686195
,3.0,15.0,49.54281267761184
,5.0,16.0,60.792342789882724
27.84350997993983,4.0,,44.9114023449409
18.910040647087552,2.0,20.0,51.422248754544405
22.441734762648267,3.0,11.0,50.323392731891474
20.58461828101776,3.0,17.0,55.20845723265206
27.847217328681516,3.0,14.0,54.997845573160404
23.1228857067001,2.0,6.0,43.82332529935068
20.058201348488822,3.0,19.0,55.94482129820304
,2.0,8.0,
16.939376094403833,1.0,12.0,40.994550318087384
22.457386775399428,5.0,18.0,68.8531254303705
17.967141299428313,3.0,9.0,38.89052768254457
20.380217340667922,2.0,14.0,45.110337987855026
25.27189231508862,5.0,14.0,66.67911292650496
20.238157015443207,1.0,7.0,
16.165033122481944,,20.0,48.65321347875225
23.832451893887892,3.0,6.0,38.196296604109264
24.11139188172297,1.0,,
20.956246529372983,5.0,14.0,60.44686457232461
24.87553469272042,1.0,7.0,33.77459569004067
28.425164835394984,4.0,15.0,58.88281942028522
24.697284753833436,3.0,18.0,
24.097617427805787,2.0,8.0,40.970891816402116
10.727335353148025,2.0,19.0,43.52474491944507
20.501328476479596,5.0,5.0,39.92386237976558
31.57588778147997,,,46.62247161953805
6.572860572947388,5.0,16.0,45.4722253660571
26.0238992827036,2.0,12.0,44.61785737952141
14.272073956281995,1.0,13.0,36.23542396760656
20.084662450075513,1.0,,42.57620464824125
26.13391573604954,5.0,8.0,50.21206568952776
28.799916068921917,5.0,8.0,178.03305107993725
24.628882093808308,5.0,12.0,60.24572737189539
18.176414322867338,,6.0,28.662131206435436
26.793967302800514,1.0,6.0,33.89787877370012
12.477827851395768,5.0,13.0,48.67709720032367
11.313528635308451,1.0,12.0,34.625716728670895
22.182824979301994,1.0,7.0,28.626356526468562
20.866360946488978,3.0,14.0,42.75752477105051
24.096447963504925,5.0,15.0,65.51591737349993
22.86753422185368,4.0,20.0,65.61194635856755
21.868744742847102,5.0,18.0,63.358896161044214
23.81854410227455,1.0,18.0,51.15519427833143
,5.0,7.0,40.52290686750605
17.598893209043545,2.0,12.0,37.33953799864324
21.20183956878396,5.0,8.0,48.24553003357301
23.961500274344665,,20.0,65.85117887623532
,1.0,18.0,52.020775418594894
,2.0,13.0,41.99819487727496
24.65678068532816,5.0,8.0,53.68699005900771
25.295179061118656,3.0,20.0,59.632127030745565
18.809391641879603,1.0,9.0,36.73246846552742
26.3713457711424,4.0,14.0,63.984028579182116
16.16842129121047,4.0,20.0,60.130685144470185
19.03064975918673,4.0,12.0,50.239767132846815
28.964632392967054,5.0,12.0,58.46843328547759
18.545400726299548,1.0,13.0,43.46490433455618
22.322278256568424,5.0,14.0,63.99242294681653
28.238032287850952,2.0,8.0,43.93517601003641
28.424638830649258,4.0,7.0,50.7133881636153
20.137334615187648,1.0,14.0,41.269968769784285
13.305961136919429,5.0,13.0,52.62915056793297
,2.0,14.0,48.10955608648419
14.411301152846903,2.0,,25.68735065481026
15.347090861606949,2.0,18.0,51.7012560348635
28.444865619318385,1.0,8.0,38.58509874188321
23.538232406657666,5.0,14.0,61.12203912027032
15.553699943374708,4.0,18.0,58.79637258278433
26.402980823906347,4.0,11.0,52.943217137799
25.67216256433433,3.0,11.0,46.94444596323145
23.961644370043313,2.0,19.0,59.11486813302804
23.98874518065741,3.0,11.0,47.60979344146103
20.717757029466483,1.0,5.0,28.864280887267878
22.695574767047777,2.0,18.0,56.978742450229404
23.36335302043025,5.0,9.0,47.097506014462994
25.92981488539045,3.0,6.0,43.00417124598784
25.6281910930075,3.0,10.0,
22.041307438369277,4.0,8.0,
,1.0,9.0,36.16144174501724
16.562134444808308,1.0,11.0,34.90806634000555
19.890284152701184,1.0,11.0,35.648638489598824
14.034219239284774,4.0,,36.44617512518033
26.414750523947607,1.0,8.0,36.32018894489986
28.636998602964557,1.0,,55.99875576492971
15.664325259960032,3.0,9.0,36.368781351342015
15.498352530846354,1.0,16.0,38.36129468084391
23.437135898061072,5.0,13.0,56.92596280047271
28.7158546345659,3.0,20.0,67.06160170910586
18.072731593156572,4.0,,58.261641241849304
12.704583666521689,2.0,15.0,38.29860846152841
24.493909431092675,,,66.10857544470494
33.83477504069969,,20.0,197.579818188621
20.750053950545286,,14.0,44.04133857405041
22.074439954763246,3.0,19.0,61.77851971630855
17.727110757981194,5.0,15.0,60.65278018626521
13.79727751799283,5.0,9.0,
17.557525016883105,4.0,9.0,42.5705219765402
26.97593735655361,1.0,20.0,62.848597493053155
25.873860537134373,1.0,8.0,39.82380784746408
27.595179068286015,2.0,17.0,57.88513616275828
,3.0,12.0,54.02658137863883
15.027460757621718,1.0,12.0,34.09472893353192
19.474870941832894,5.0,11.0,51.8943444987392
16.282903965070993,1.0,13.0,37.2006123848259
29.38805119387741,2.0,16.0,56.445610165073454
,4.0,8.0,52.209207689209066
22.82172018983674,3.0,11.0,
20.248064849061468,4.0,,63.47587099717342
16.706198123997474,5.0,7.0,
13.236227504430541,2.0,5.0,25.23570929167958
26.035525587868456,4.0,5.0,46.36926872080934
9.048169907105997,1.0,11.0,
24.180316771921465,5.0,11.0,56.933716835421336
24.380304837442743,1.0,20.0,60.23521020851265
24.816611715540837,2.0,,48.70486523780065
28.902344105101406,5.0,18.0,
18.78557516442999,2.0,7.0,34.72525317954526
19.96488414896715,2.0,14.0,50.151891541083685
18.657143649159305,2.0,10.0,42.208807636441904
18.924636417730834,2.0,20.0,59.55059086706859
31.967387311611237,5.0,13.0,62.422960370387266
27.183449429324696,4.0,18.0,71.3356258638478
23.170791397160688,,18.0,53.60428494980704
23.611628653790103,5.0,7.0,50.73270508667518
27.540276172217048,2.0,9.0,47.472456033715545
17.30305889487712,1.0,11.0,30.941844777394095
27.355697132020495,4.0,9.0,46.11950314775026
21.66243287736496,3.0,8.0,43.661557025462365
27.806564080308636,3.0,5.0,42.87872297011504
23.169442111843505,3.0,6.0,37.679283313582786
24.489929649523347,2.0,16.0,55.47626421642687
27.730169061094724,4.0,7.0,50.73571242882638
28.54140097924526,5.0,17.0,69.59305916179774
26.540843730247175,1.0,12.0,45.665381730079915
22.454693502191876,4.0,10.0,50.57848302422233
21.064415781998857,2.0,17.0,
18.1606437111462,1.0,5.0,28.87391502657707
14.23766532737238,2.0,17.0,52.09524304203822
27.036934867271125,3.0,18.0,63.15779991292919
20.303053529393633,2.0,8.0,37.867421228684435
14.60206433153704,3.0,8.0,40.17426876167929
16.965437471219396,2.0,11.0,37.959659767465475
18.534485866042054,2.0,17.0,51.00923704068706
,4.0,17.0,60.779248812589756
26.383407289739587,,11.0,54.917820700835904
30.27539348913605,4.0,14.0,59.93678624078192
20.4593124790455,4.0,17.0,64.69751757715832
26.40097444282096,5.0,20.0,71.81546080991744
,1.0,5.0,27.663295334607525
20.365670042039284,3.0,10.0,44.27024239676527
25.839481412928976,2.0,5.0,35.98528665597201
13.403257459248001,2.0,19.0,42.770276799502284
,1.0,10.0,41.949683198708065
24.159113832598138,5.0,17.0,66.53694203550673
24.26812998940423,5.0,17.0,61.163505561144184
30.06497333849608,1.0,17.0,59.595471239819375
26.68367329018097,2.0,17.0,61.18224377130583
21.987776614343996,5.0,11.0,57.40435153352546
22.85064887953996,2.0,16.0,51.273365356497656
16.00210931987072,1.0,5.0,26.948781896114088
29.202047993001017,3.0,12.0,57.38124113040643
,1.0,17.0,43.305995110876225
23.609410062971154,2.0,6.0,39.59674773921428
14.010438669564738,2.0,20.0,52.798579123916575
19.075169758667165,4.0,7.0,38.90864402901464
,5.0,14.0,70.197052393714
,1.0,13.0,52.732532097249205
28.364021142526415,4.0,17.0,64.03991022751369
18.159524735466015,3.0,16.0,55.85651820231374
22.917141837305483,5.0,10.0,53.17657170608976
22.685082020181035,,13.0,
17.926986504376167,4.0,8.0,41.12606357641453
20.589528602069617,3.0,12.0,47.060593963525356
26.13117153898516,3.0,12.0,52.719003591774104
21.049328373256543,1.0,10.0,37.34927034814644
20.644038626225413,5.0,19.0,66.87875411186558
19.372126669117616,3.0,12.0,48.26243372814947
13.568238469838688,,7.0,35.06288383769133
17.988159701635894,4.0,5.0,38.365526433871956
16.820275120917827,1.0,8.0,31.61355560891016
23.426077830496325,3.0,,43.68828702209198
20.95015603263179,5.0,15.0,58.20629654171292
,2.0,20.0,59.06938551310032
27.095347072774274,1.0,5.0,34.81975374608138
19.244279682848184,4.0,,40.360958198995355
16.814699455200135,1.0,9.0,29.44967290448202
25.00859744067634,3.0,20.0,63.267904541771884
22.672460290966946,3.0,19.0,60.6772115467088
23.446992725633653,5.0,5.0,46.8195428990406
22.60942927490306,5.0,12.0,54.143747240736474
24.6469603969339,2.0,7.0,38.82464734487109
33.84494835288896,2.0,,64.48934522934387
20.54415709424271,2.0,,53.836045151750156
30.015994898070026,1.0,6.0,39.91920658606834
18.03369770366763,4.0,20.0,67.89326619113626
22.341236652129318,,11.0,37.60395911479174
23.060729896107507,1.0,7.0,33.33037886963708
23.6144122514446,1.0,11.0,45.62855955563745
19.433049541741852,2.0,13.0,43.88203598727374
15.702821599433012,3.0,14.0,48.539508891170605
22.4210058532254,2.0,20.0,53.843196977204364
28.761414863674453,2.0,7.0,38.41917743626096
18.23574384306361,5.0,5.0,37.62860397006304
22.370957561040058,1.0,13.0,42.41266711981744
16.731932970719583,5.0,15.0,62.749324709591306
24.50547977524062,3.0,13.0,
30.797819253888434,4.0,15.0,65.00671799569189
14.924093890146612,,20.0,56.27775161067834
20.118230495418217,5.0,12.0,53.26003967394822
,4.0,19.0,72.77881074571414
19.040767731772565,5.0,14.0,52.849191681212226
27.80070594850767,5.0,18.0,72.94324256284646
22.76965561350083,5.0,14.0,68.01902873759695
22.71793038096478,3.0,15.0,54.561173632325975
,2.0,5.0,
23.312314752171318,5.0,17.0,65.01237905268115
13.65820671329884,1.0,18.0,44.40335808964879
19.02531229189059,2.0,14.0,47.68862959729799
26.57040785128155,3.0,5.0,43.29753695251581
23.301667337537395,4.0,17.0,62.64314595436619
24.938615099164913,3.0,14.0,54.16739777212909
13.775206255266513,,,44.31822215157061
21.405132587609117,1.0,17.0,50.978412318670955
20.168506761108603,2.0,5.0,33.29571669789862
17.990529034199348,3.0,14.0,49.67723363347724
,3.0,19.0,54.909940474009375
19.816895837869236,4.0,13.0,
23.292533035753788,2.0,19.0,58.00595031327217
18.26039928272712,4.0,20.0,59.12510254484428
18.31336818721073,4.0,10.0,43.35297767391026
23.76902540785638,1.0,19.0,60.97696660017756
21.344038708688263,3.0,19.0,55.49477826286528
21.67598758775306,2.0,19.0,52.69382328828132
25.6610278927065,4.0,16.0,
27.378261800406534,1.0,18.0,53.05976427511629
23.16371654672168,3.0,6.0,37.902321653502426
26.688555530592478,2.0,14.0,54.58260383268208
25.831071256168094,2.0,18.0,62.08117715302303
9.350492663177048,,12.0,44.59997210883115
17.591901791342526,3.0,10.0,42.02017244177404
25.628168396902268,4.0,6.0,52.182070798855364
30.532452699759084,1.0,13.0,49.48852852546197
26.38243278769976,1.0,11.0,45.094626823065745
24.3166291666126,1.0,11.0,36.96997889145305
19.44078448432824,4.0,16.0,62.45559277959905
20.723756925651905,5.0,12.0,58.16681022951002
28.141467955976584,5.0,13.0,60.31110262079867
25.339822683301605,5.0,10.0,55.22215974776336
25.147180567428148,2.0,13.0,50.22376872205517
30.019412113860028,5.0,8.0,58.40644058716568
23.80721313751801,3.0,5.0,36.841698489049435
28.642272822576643,4.0,9.0,49.742812693598175
13.125312631702881,2.0,16.0,43.70681329218602
19.754779407610272,2.0,16.0,48.48855251233137
23.98659047689351,4.0,11.0,49.852548888616184
25.511624853617153,4.0,5.0,42.92040090621482
28.295714463664233,2.0,15.0,53.94679137396852
17.74134199914728,2.0,11.0,41.58411051198662
23.162701535707587,4.0,11.0,51.02826966360887
15.009741410014076,1.0,15.0,36.8672212712577
25.050106389099152,2.0,5.0,34.19867803108737
25.82144039146382,1.0,6.0,31.381657083465246
22.359472951389073,1.0,20.0,55.71088641151917
15.696143649081115,5.0,11.0,45.1697019350775
27.009713557872576,4.0,6.0,47.00962719212406
,2.0,19.0,69.9909272262709
16.989394448182907,1.0,17.0,45.58820601900753
25.13517901971546,1.0,13.0,
28.34905784599951,3.0,8.0,46.145054216970145
25.710585961776303,4.0,7.0,42.813719213826836
27.079454197471524,2.0,7.0,41.74271511018615
23.357471121522995,1.0,10.0,39.76323071685955
18.484782179555094,2.0,11.0,46.78722494193066
17.873977088866095,4.0,6.0,32.54287513901157
17.982494550231603,4.0,18.0,59.54493537031555
24.813447753340498,5.0,18.0,69.33065521362278
,1.0,16.0,47.209266322527576
20.641435113152166,3.0,5.0,37.136530175191105
11.228484419590613,4.0,,45.55118264798685
21.802072240586828,4.0,13.0,53.38993768223298
26.663857082837396,3.0,5.0,42.656644621037785
20.642689221516996,3.0,13.0,52.83506861047979
17.485351552872768,4.0,5.0,39.017914243866834
,,6.0,36.1373416715355
27.558005581125283,5.0,8.0,52.13106142591596
30.342135986101816,5.0,18.0,72.19860913488165
24.00312110991964,2.0,8.0,39.881220273194025
27.213113240874115,1.0,8.0,39.34254134735103
20.423225382499265,4.0,17.0,66.09841543981995
26.57597520013808,4.0,9.0,53.16571589983096
26.597459540047602,4.0,8.0,47.084002968556284
34.84613306509936,2.0,18.0,69.68764197747612
21.460735818558163,5.0,7.0,39.72490849084345
26.50114839002773,4.0,,58.638414108292494
27.57913724442341,5.0,18.0,62.73521445521438
26.543020790082778,2.0,7.0,40.201750945301264
23.48799746284874,1.0,18.0,51.82899752217592
,1.0,20.0,53.633760678509034
,3.0,7.0,43.550258770400546
19.706082634084307,5.0,5.0,39.24270876069093
18.897032997185793,1.0,5.0,26.889685908974617
30.385364858534818,,13.0,64.85586552677255
14.20285464454305,3.0,8.0,29.916988997596565
23.610704607458665,4.0,18.0,62.99218359799796
16.33500801541722,,7.0,40.48181163356921
28.023754258505974,4.0,9.0,52.35323565041467
28.74582041931596,4.0,16.0,66.10518151195927
22.939958295527383,1.0,7.0,34.09650589456036
32.224702428248534,1.0,5.0,38.898511760245746
23.313830304724647,4.0,14.0,
17.386657010156803,1.0,17.0,48.93506225387083
22.123336304720052,3.0,17.0,55.044885025366064
,2.0,9.0,32.541999088194096
32.91495272456054,5.0,18.0,75.24755393491209
18.949753067481765,2.0,18.0,52.72792441355839
25.300082813258058,1.0,20.0,56.12954668319526
28.68049416973897,,,
22.19768745134059,,19.0,48.56964877346803
21.038667778925902,3.0,,48.5304789608461
25.409229441663413,5.0,17.0,64.99240635321142
21.013387430386114,5.0,17.0,68.44218293014058
20.420616516579607,4.0,,48.42032089897616
14.682085147023031,2.0,5.0,
21.343356158637974,5.0,15.0,59.24884758222772
19.072088323075675,5.0,16.0,59.007130151988704
23.587593119704014,2.0,5.0,39.86936875027314
17.934060009810786,1.0,,35.305786687145265
16.569415974548527,4.0,5.0,33.72842160747306
20.02813396120198,5.0,14.0,54.06866423525787
21.31391194342043,2.0,13.0,41.4617932983385
24.431075072924727,2.0,10.0,46.23617738089338
24.385998532389777,2.0,19.0,55.26932876878888
21.028934166582268,3.0,9.0,38.10751842435658
29.04689762498996,5.0,17.0,70.24212269310763
16.31336698458899,2.0,20.0,56.47576102942344
21.34805431995285,3.0,8.0,41.29710049941739
22.122885826200896,4.0,6.0,47.54102321889771
24.648227855860576,1.0,11.0,41.13392803966014
21.604609369029397,2.0,13.0,39.74269013671074
25.264223096317536,1.0,15.0,51.128321059270505
20.543162003517075,3.0,12.0,43.00491251205626
16.219750163686758,2.0,20.0,53.82029003285385
20.65274023152917,4.0,5.0,39.170987624904825
21.132078170915637,4.0,11.0,52.39135881263069
17.837149023045708,1.0,,46.241050287747825
21.06604439748846,1.0,19.0,48.78062554323591
25.78804335126415,3.0,12.0,49.97346978267776
23.624714593928605,3.0,14.0,48.677166384192546
21.52694851048976,1.0,7.0,33.69074208073184
15.257789397312688,5.0,5.0,38.07844772125339
29.3662974957617,4.0,12.0,56.46569121131893
19.88099234135761,5.0,14.0,55.73637311698939
24.24770763434257,5.0,5.0,43.436089062198725
28.272644787413856,3.0,16.0,60.42657095860532
16.737356753484825,3.0,7.0,36.713539913687114
28.970364422765726,3.0,11.0,54.427817890974865
23.8381078794126,2.0,6.0,37.29194038194955
20.621644329332227,5.0,11.0,54.802424974342536
17.02484475567552,4.0,7.0,41.613114102541125
31.815326059244256,3.0,10.0,51.333698461366204
24.10431995259581,4.0,11.0,49.39810575278611
27.311271884600572,3.0,11.0,52.79886772350575
21.566428381102227,5.0,8.0,46.95057862374402
15.309226655146293,4.0,,33.24272293928792
11.774851033173853,4.0,9.0,39.87859570628433
28.901114698651206,1.0,19.0,60.13349563321631
17.790129846173134,2.0,15.0,43.94451295289444
20.80076316587901,5.0,19.0,62.60918967215199
16.470251751156695,3.0,8.0,37.679744540128574
22.750361951925292,2.0,20.0,57.11025137464261
17.668144173599536,1.0,9.0,30.24116134124874
20.930301165102094,4.0,8.0,37.76739794129425
17.60784984370628,5.0,13.0,53.019621628766195
20.130989169845833,5.0,9.0,50.2569171890087
17.921470662864618,5.0,,
20.21505626494675,4.0,8.0,49.4138446123174
,3.0,15.0,61.73944144067981
20.075475157790596,5.0,,54.723865630252256
16.244580267702077,3.0,16.0,54.26570957624441
23.57943855936894,,11.0,39.40438115141287
24.602236782038123,3.0,18.0,58.71546245880955
26.65887467814083,3.0,13.0,55.117980204580604
25.361222880341295,2.0,12.0,46.77133272731069
32.1248138050422,4.0,15.0,63.91434177531183
29.719947775981154,1.0,20.0,63.08598844291933
25.548618657201054,5.0,16.0,72.73449476168705
20.081906017883437,2.0,17.0,51.76326038314187
20.11831239706892,2.0,20.0,58.57845353250346
21.746849920619972,3.0,6.0,37.96560129240485
15.200879775289572,4.0,,35.91929787153808
21.858697608571195,5.0,19.0,66.68492833784381
19.058848540008245,1.0,18.0,52.23503140726274
14.796620880692313,4.0,8.0,36.33676994181873
30.75652869248139,3.0,14.0,
24.28986151991679,4.0,6.0,46.224779179053336
15.871236514692221,4.0,10.0,38.96963628493099
26.497021817048648,2.0,19.0,64.3265080300207
20.165844398674512,1.0,,24.584825569370864
22.639949728446055,1.0,16.0,54.91850402977617
27.374492337687315,3.0,16.0,55.242674000077024
28.994506881439534,2.0,19.0,61.227287722130924
17.56763053037661,2.0,18.0,50.19926602802282
18.635589036489712,5.0,17.0,63.283089367345866
15.239078469549415,5.0,10.0,43.99350720321401
21.919114834543613,3.0,,56.73491751396796
24.499451720579085,1.0,5.0,31.35860266882052
25.778132514703408,1.0,9.0,39.22347868481825
25.751508945669638,4.0,13.0,52.850495103564704
19.706921380638164,2.0,10.0,42.51881600388993
21.782069538904242,4.0,14.0,54.4117398170021
28.666830357884514,3.0,12.0,
17.205237932412544,1.0,7.0,31.601056310980663
26.754908998257452,3.0,18.0,67.64259231191555
22.219489065865258,4.0,11.0,
19.554696853733553,3.0,,
16.792304887293582,1.0,11.0,38.07158708798031
19.47002986153861,4.0,6.0,40.03898822772088
23.997017889871135,5.0,10.0,61.43693641023786
17.429627463893606,5.0,14.0,55.21930810317032
27.69360938449146,1.0,9.0,40.84460449766345
15.621067372604108,5.0,15.0,52.37978399989451
20.372227468644965,5.0,9.0,49.82213243467991
15.060855915784778,2.0,,
25.356570009223425,5.0,10.0,58.27204614036248
7.107623222062189,4.0,8.0,32.82206739576058
,5.0,7.0,43.01911353149305
20.201687813787675,1.0,10.0,37.11186283462407
26.075321594903826,3.0,19.0,65.49162978811236
28.101348804526772,4.0,6.0,47.78878387319517
28.928640661548723,2.0,16.0,59.48886152792965
26.48359027782026,2.0,14.0,57.578121061616386
15.788781897132738,2.0,15.0,46.45191934995196
